DATETIME,GHI,DNI,DHI,CLOUD_OPACITY,AIR_TEMP,QGEN
2020-04-12 10:00:00,561,305,352,7,9.1,246.0
2020-04-12 11:00:00,562,83,496,25,9.6,225.0
2020-04-12 12:00:00,785,396,437,7,10.2,254.0
2020-04-12 13:00:00,860,567,352,0,10.4,305.0
2020-04-12 14:00:00,776,440,398,3,10.2,328.0
2020-04-12 15:00:00,693,471,330,0,10.3,275.0
2020-04-12 16:00:00,331,13,322,38,10.3,244.0
2020-04-12 17:00:00,76,0,76,78,9.5,44.0
2020-04-12 18:00:00,42,0,42,72,8.1,10.0
2020-04-12 19:00:00,11,0,11,24,7.9,2.0
2020-04-12 20:00:00,0,0,0,39,8.0,0.0
2020-04-12 21:00:00,0,0,0,67,9.0,0.0
2020-04-12 22:00:00,0,0,0,0,9.3,0.0
2020-04-12 23:00:00,0,0,0,0,9.2,0.0
2020-04-13 00:00:00,0,0,0,0,9.2,0.0
2020-04-13 01:00:00,0,0,0,0,9.1,0.0
2020-04-13 02:00:00,0,0,0,0,9.2,0.0
2020-04-13 03:00:00,0,0,0,0,9.1,0.0
2020-04-13 04:00:00,0,0,0,0,8.7,0.0
2020-04-13 05:00:00,0,0,0,0,8.3,0.0
2020-04-13 06:00:00,0,0,0,0,8.0,0.0
2020-04-13 07:00:00,70,198,43,1,8.3,16.0
2020-04-13 08:00:00,278,534,100,0,8.2,134.0
2020-04-13 09:00:00,510,736,124,0,8.4,244.0
2020-04-13 10:00:00,708,849,125,0,8.8,314.0
2020-04-13 11:00:00,855,909,120,0,9.2,337.0
2020-04-13 12:00:00,944,927,127,0,9.5,337.0
2020-04-13 13:00:00,699,171,545,28,9.7,257.0
2020-04-13 14:00:00,878,751,230,5,9.9,299.0
2020-04-13 15:00:00,819,892,130,0,10.0,314.0
2020-04-13 16:00:00,651,821,128,0,10.0,316.0
2020-04-13 17:00:00,423,592,145,4,10.0,251.0
2020-04-13 18:00:00,197,369,103,5,9.9,153.0
2020-04-13 19:00:00,24,35,21,3,9.6,46.0
2020-04-13 20:00:00,0,0,0,0,9.4,0.0
2020-04-13 21:00:00,0,0,0,0,9.5,0.0
2020-04-13 22:00:00,0,0,0,0,9.4,0.0
2020-04-13 23:00:00,0,0,0,0,9.4,0.0
2020-04-14 00:00:00,0,0,0,0,9.5,0.0
2020-04-14 01:00:00,0,0,0,0,9.4,0.0
2020-04-14 02:00:00,0,0,0,0,9.3,0.0
2020-04-14 03:00:00,0,0,0,0,9.1,0.0
2020-04-14 04:00:00,0,0,0,0,9.0,0.0
2020-04-14 05:00:00,0,0,0,0,8.9,0.0
2020-04-14 06:00:00,0,0,0,0,8.8,0.0
2020-04-14 07:00:00,73,180,47,2,9.2,15.0
2020-04-14 08:00:00,283,536,103,0,10.2,141.0
2020-04-14 09:00:00,508,709,134,0,11.0,248.0
2020-04-14 10:00:00,705,799,153,0,11.4,297.0
2020-04-14 11:00:00,857,858,160,0,11.8,323.0
2020-04-14 12:00:00,946,879,169,0,12.2,338.0
2020-04-14 13:00:00,964,858,189,0,12.4,331.0
2020-04-14 14:00:00,914,827,198,0,12.6,330.0
2020-04-14 15:00:00,796,762,205,0,13.0,313.0
2020-04-14 16:00:00,582,488,269,6,12.8,271.0
2020-04-14 17:00:00,404,492,174,2,12.7,245.0
2020-04-14 18:00:00,157,33,147,18,12.4,124.0
2020-04-14 19:00:00,16,0,16,34,12.0,28.0
2020-04-14 20:00:00,0,0,0,36,11.7,0.0
2020-04-14 21:00:00,0,0,0,37,11.5,0.0
2020-04-14 22:00:00,0,0,0,39,11.3,0.0
2020-04-14 23:00:00,0,0,0,38,11.1,0.0
2020-04-15 00:00:00,0,0,0,37,11.1,0.0
2020-04-15 01:00:00,0,0,0,36,10.9,0.0
2020-04-15 02:00:00,0,0,0,36,10.6,0.0
2020-04-15 03:00:00,0,0,0,53,10.6,0.0
2020-04-15 04:00:00,0,0,0,67,10.6,0.0
2020-04-15 05:00:00,0,0,0,68,10.5,0.0
2020-04-15 06:00:00,0,0,0,62,10.4,0.0
2020-04-15 07:00:00,56,49,48,16,10.9,9.0
2020-04-15 08:00:00,99,0,99,60,11.5,33.0
2020-04-15 09:00:00,336,20,324,28,12.0,91.0
2020-04-15 10:00:00,547,211,402,17,12.4,181.0
2020-04-15 11:00:00,666,233,476,17,12.7,214.0
2020-04-15 12:00:00,708,175,552,21,12.9,244.0
2020-04-15 13:00:00,663,47,620,27,13.0,204.0
2020-04-15 14:00:00,714,238,508,17,13.0,231.0
2020-04-15 15:00:00,642,269,433,15,13.1,255.0
2020-04-15 16:00:00,490,192,366,16,12.9,211.0
2020-04-15 17:00:00,363,331,210,5,12.6,234.0
2020-04-15 18:00:00,141,30,131,21,12.4,140.0
2020-04-15 19:00:00,19,12,18,8,12.0,29.0
2020-04-15 20:00:00,0,0,0,50,11.6,0.0
2020-04-15 21:00:00,0,0,0,59,11.3,0.0
2020-04-15 22:00:00,0,0,0,46,11.1,0.0
2020-04-15 23:00:00,0,0,0,52,10.9,0.0
2020-04-16 00:00:00,0,0,0,50,10.8,0.0
2020-04-16 01:00:00,0,0,0,37,10.6,0.0
2020-04-16 02:00:00,0,0,0,15,10.3,0.0
2020-04-16 03:00:00,0,0,0,11,10.0,0.0
2020-04-16 04:00:00,0,0,0,0,10.0,0.0
2020-04-16 05:00:00,0,0,0,0,9.9,0.0
2020-04-16 06:00:00,0,0,0,0,9.7,0.0
2020-04-16 07:00:00,71,140,51,0,10.4,22.0
2020-04-16 08:00:00,262,390,128,0,11.6,146.0
2020-04-16 09:00:00,476,547,184,0,12.7,239.0
2020-04-16 10:00:00,667,643,219,0,13.8,289.0
2020-04-16 11:00:00,812,698,241,0,14.3,309.0
2020-04-16 12:00:00,905,752,235,0,14.5,324.0
2020-04-16 13:00:00,946,846,178,0,14.4,334.0
2020-04-16 14:00:00,899,832,176,0,14.4,308.0
2020-04-16 15:00:00,786,774,182,0,14.4,325.0
2020-04-16 16:00:00,610,650,192,0,14.3,291.0
2020-04-16 17:00:00,403,517,160,0,13.9,252.0
2020-04-16 18:00:00,121,126,82,41,13.5,125.0
2020-04-16 19:00:00,15,0,15,32,13.1,7.0
2020-04-16 20:00:00,0,0,0,47,12.8,0.0
2020-04-16 21:00:00,0,0,0,53,12.9,0.0
2020-04-16 22:00:00,0,0,0,62,12.9,0.0
2020-04-16 23:00:00,0,0,0,68,13.0,0.0
2020-04-17 00:00:00,0,0,0,68,13.1,0.0
2020-04-17 01:00:00,0,0,0,72,13.1,0.0
2020-04-17 02:00:00,0,0,0,68,12.9,0.0
2020-04-17 03:00:00,0,0,0,69,12.7,0.0
2020-04-17 04:00:00,0,0,0,91,13.0,0.0
2020-04-17 05:00:00,0,0,0,87,13.2,0.0
2020-04-17 06:00:00,0,0,0,97,13.0,0.0
2020-04-17 07:00:00,22,0,22,54,12.9,0.0
2020-04-17 08:00:00,44,0,44,77,12.9,1.0
2020-04-17 09:00:00,84,0,84,77,13.0,4.0
2020-04-17 10:00:00,44,0,44,92,12.9,12.0
2020-04-17 11:00:00,73,0,73,90,12.8,17.0
